symbol,mode,signal,entry,exit,days_held,entry_px,exit_px,ret_pct,pnl_eur,reason
ITIC,固定仓位,2020-10-08,2020-10-12,2020-10-14,2,153.1,150.038,-2.0,-200.0,t4 日内止损
ITIC,固定仓位,2021-02-05,2021-02-09,2021-02-11,2,163.0,159.74,-2.0,-200.0,t4 日内止损
ITIC,固定仓位,2021-02-12,2021-02-17,2021-02-18,1,163.56,160.2888,-2.0,-200.0,t3 日内止损
ITIC,固定仓位,2021-03-11,2021-03-15,2021-03-17,2,172.45,169.001,-2.0,-200.0,t4 日内止损
ITIC,固定仓位,2021-11-16,2021-11-18,2021-11-26,5,243.8,242.86,-0.386,-38.56,收盘价低于入场价
ITIC,固定仓位,2021-12-23,2021-12-28,2022-01-12,11,194.8,207.05,6.289,628.85,收盘价低于 SMA5
ITIC,固定仓位,2022-02-14,2022-02-16,2022-02-18,2,198.3,193.82,-2.259,-225.92,t4 日内止损
ITIC,固定仓位,2022-03-25,2022-03-29,2022-03-31,2,208.61,203.21,-2.589,-258.86,t4 日内止损
ITIC,固定仓位,2022-07-19,2022-07-21,2022-07-22,1,146.75,143.34,-2.324,-232.37,t3 日内止损
ITIC,固定仓位,2022-08-04,2022-08-08,2022-08-09,1,159.3,156.114,-2.0,-200.0,t3 日内止损
ITIC,固定仓位,2022-09-07,2022-09-09,2022-09-14,3,144.6,144.05,-0.38,-38.04,收盘价低于入场价
ITIC,固定仓位,2022-09-16,2022-09-20,2022-09-22,2,148.34,145.3732,-2.0,-200.0,t4 日内止损
ITIC,固定仓位,2023-01-04,2023-01-06,2023-01-09,1,155.7,152.586,-2.0,-200.0,t3 日内止损
ITIC,固定仓位,2023-01-11,2023-01-13,2023-01-18,2,159.76,153.0,-4.231,-423.13,t4 日内止损
ITIC,固定仓位,2023-03-20,2023-03-22,2023-04-04,9,146.98,151.0,2.735,273.51,收盘价低于 SMA5
ITIC,固定仓位,2023-10-31,2023-11-02,2023-11-06,2,146.84,143.9032,-2.0,-200.0,t4 日内止损
ITIC,固定仓位,2023-11-07,2023-11-09,2023-11-15,4,148.2,148.8,0.405,40.49,收盘价低于 SMA5
ITIC,固定仓位,2023-11-27,2023-11-29,2023-12-04,3,154.01,153.0,-0.656,-65.58,收盘价低于入场价
ITIC,固定仓位,2024-01-10,2024-01-12,2024-01-16,1,165.28,161.9744,-2.0,-200.0,t3 日内止损
ITIC,固定仓位,2024-04-04,2024-04-08,2024-04-11,3,160.48,159.4,-0.673,-67.3,收盘价低于入场价
ITIC,固定仓位,2024-05-24,2024-05-29,2024-05-30,1,171.89,168.0,-2.263,-226.31,t3 日内止损
ITIC,固定仓位,2024-09-17,2024-09-19,2024-09-20,1,234.63,229.9374,-2.0,-200.0,t3 日内止损
ITIC,固定仓位,2025-02-25,2025-02-27,2025-03-04,3,234.36,231.99,-1.011,-101.13,收盘价低于入场价
ITIC,固定仓位,2025-07-22,2025-07-24,2025-07-31,5,209.57,211.22,0.787,78.73,收盘价低于 SMA5
ITIC,固定仓位,2026-02-02,2026-02-04,2026-02-09,3,272.77,270.39,-0.873,-87.25,收盘价低于入场价
ITIC,固定仓位,2026-02-25,2026-02-27,2026-03-03,2,230.9,226.282,-2.0,-200.0,t4 日内止损
ITIC,固定仓位,2026-05-14,2026-05-18,2026-05-19,1,241.78,236.9444,-2.0,-200.0,t3 日内止损
ITIC,固定仓位,2026-06-23,2026-06-25,2026-07-07,7,265.09,276.75,4.399,439.85,收盘价低于 SMA5
ITOC,复利,2024-11-27,2024-12-02,2024-12-03,1,4.62,4.5276,-2.0,-200.0,t3 日内止损
ITOC,复利,2025-04-25,2025-04-29,2025-04-30,1,3.12,3.0576,-2.0,-196.0,t3 日内止损
ITOC,复利,2025-06-12,2025-06-16,2025-06-17,1,17.77,17.4146,-2.0,-192.08,t3 日内止损
ITOC,复利,2025-06-26,2025-06-30,2025-07-01,1,18.39,18.0222,-2.0,-188.24,t3 日内止损
ITOC,复利,2025-07-07,2025-07-09,2025-07-10,1,19.99,19.5902,-2.0,-184.47,t3 日内止损
ITOC,复利,2025-07-18,2025-07-22,2025-07-29,5,22.5,1.65,-92.667,-8376.33,收盘价低于入场价
ITOC,复利,2026-01-14,2026-01-16,2026-01-20,1,0.609,0.538,-11.658,-77.28,t3 日内止损
ITOC,复利,2026-06-22,2026-06-24,2026-06-25,1,0.325,0.3185,-2.0,-11.71,t3 日内止损
ITOC,复利,2026-07-10,2026-07-14,2026-07-15,1,0.327,0.3205,-2.0,-11.48,t3 日内止损
ITOC,固定仓位,2024-11-27,2024-12-02,2024-12-03,1,4.62,4.5276,-2.0,-200.0,t3 日内止损
ITOC,固定仓位,2025-04-25,2025-04-29,2025-04-30,1,3.12,3.0576,-2.0,-200.0,t3 日内止损
ITOC,固定仓位,2025-06-12,2025-06-16,2025-06-17,1,17.77,17.4146,-2.0,-200.0,t3 日内止损
ITOC,固定仓位,2025-06-26,2025-06-30,2025-07-01,1,18.39,18.0222,-2.0,-200.0,t3 日内止损
ITOC,固定仓位,2025-07-07,2025-07-09,2025-07-10,1,19.99,19.5902,-2.0,-200.0,t3 日内止损
ITOC,固定仓位,2025-07-18,2025-07-22,2025-07-29,5,22.5,1.65,-92.667,-9266.67,收盘价低于入场价
ITOC,固定仓位,2026-01-14,2026-01-16,2026-01-20,1,0.609,0.538,-11.658,-1165.85,t3 日内止损
ITOC,固定仓位,2026-06-22,2026-06-24,2026-06-25,1,0.325,0.3185,-2.0,-200.0,t3 日内止损
ITOC,固定仓位,2026-07-10,2026-07-14,2026-07-15,1,0.327,0.3205,-2.0,-200.0,t3 日内止损
ITRI,复利,2016-11-15,2016-11-17,2016-11-21,2,64.75,63.455,-2.0,-200.0,t4 日内止损
ITRI,复利,2017-02-23,2017-02-27,2017-02-28,1,66.2,64.876,-2.0,-196.0,t3 日内止损
ITRI,复利,2017-03-16,2017-03-20,2017-03-23,3,62.35,62.5,0.241,23.11,收盘价低于 SMA5
ITRI,复利,2017-12-06,2017-12-08,2017-12-19,7,69.2,70.2,1.445,139.12,收盘价低于 SMA5
ITRI,复利,2018-04-03,2018-04-05,2018-04-06,1,70.05,68.649,-2.0,-195.32,t3 日内止损
ITRI,复利,2018-05-07,2018-05-09,2018-05-11,2,67.25,65.905,-2.0,-191.42,t4 日内止损
ITRI,复利,2018-07-05,2018-07-09,2018-07-11,2,61.95,60.711,-2.0,-187.59,t4 日内止损
ITRI,复利,2019-01-30,2019-02-01,2019-02-05,2,55.06,53.9588,-2.0,-183.84,t4 日内止损
ITRI,复利,2019-02-12,2019-02-14,2019-02-25,6,59.48,60.65,1.967,177.19,收盘价低于 SMA5
ITRI,复利,2019-04-12,2019-04-16,2019-04-22,3,49.65,49.59,-0.121,-11.1,收盘价低于入场价
ITRI,复利,2019-07-23,2019-07-25,2019-07-26,1,62.17,60.9266,-2.0,-183.48,t3 日内止损
ITRI,复利,2019-09-09,2019-09-11,2019-09-13,2,74.05,72.569,-2.0,-179.81,t4 日内止损
ITRI,复利,2019-11-20,2019-11-22,2019-11-25,1,79.66,78.0668,-2.0,-176.22,t3 日内止损
ITRI,复利,2020-04-23,2020-04-27,2020-04-30,3,68.89,69.82,1.35,116.57,收盘价低于 SMA5
ITRI,复利,2020-06-01,2020-06-03,2020-06-10,5,68.58,68.47,-0.16,-14.04,收盘价低于入场价
ITRI,复利,2020-07-10,2020-07-14,2020-07-24,8,66.52,67.71,1.789,156.3,收盘价低于 SMA5
ITRI,复利,2020-07-29,2020-07-31,2020-08-04,2,69.56,65.2,-6.268,-557.44,t4 日内止损
ITRI,复利,2020-08-07,2020-08-11,2020-08-14,3,67.09,66.22,-1.297,-108.1,收盘价低于入场价
ITRI,复利,2020-09-24,2020-09-28,2020-10-26,20,59.2,71.56,20.878,1717.86,收盘价低于 SMA5
ITRI,复利,2020-12-02,2020-12-04,2020-12-11,5,83.5,83.36,-0.168,-16.68,收盘价低于入场价
ITRI,复利,2020-12-22,2020-12-24,2021-01-11,10,93.91,101.89,8.497,843.73,收盘价低于 SMA5
ITRI,复利,2021-02-03,2021-02-05,2021-02-17,7,97.43,101.86,4.547,489.83,收盘价低于 SMA5
ITRI,复利,2021-04-01,2021-04-06,2021-04-07,1,93.83,91.9534,-2.0,-225.25,t3 日内止损
ITRI,复利,2021-04-23,2021-04-27,2021-04-29,2,93.4,91.532,-2.0,-220.75,t4 日内止损
ITRI,复利,2021-05-14,2021-05-18,2021-05-19,1,89.27,87.48,-2.005,-216.89,t3 日内止损
ITRI,复利,2021-05-20,2021-05-24,2021-06-02,6,91.13,95.95,5.289,560.64,收盘价低于 SMA5
ITRI,复利,2021-06-11,2021-06-15,2021-06-18,3,98.92,94.98,-3.983,-444.52,收盘价低于入场价
ITRI,复利,2021-06-25,2021-06-29,2021-06-30,1,100.72,98.7056,-2.0,-214.32,t3 日内止损
ITRI,复利,2021-08-23,2021-08-25,2021-09-02,6,82.43,83.65,1.48,155.43,收盘价低于 SMA5
ITRI,复利,2021-12-22,2021-12-27,2022-01-05,7,67.18,66.95,-0.342,-36.49,收盘价低于入场价
ITRI,复利,2022-06-21,2022-06-23,2022-06-29,4,49.17,49.17,0.0,0.0,收盘价低于 SMA5
ITRI,复利,2023-01-03,2023-01-05,2023-01-18,8,51.8,56.7,9.459,1004.64,收盘价低于 SMA5
ITRI,复利,2023-01-27,2023-01-31,2023-02-06,4,57.47,58.08,1.061,123.39,收盘价低于 SMA5
ITRI,复利,2023-03-27,2023-03-29,2023-04-04,4,53.89,53.61,-0.52,-61.04,收盘价低于入场价
ITRI,复利,2023-04-27,2023-05-01,2023-05-02,1,53.34,52.2732,-2.0,-233.75,t3 日内止损
ITRI,复利,2023-06-29,2023-07-03,2023-07-05,1,71.32,69.8936,-2.0,-229.08,t3 日内止损
ITRI,复利,2023-07-10,2023-07-12,2023-07-14,2,72.78,71.3244,-2.0,-224.49,t4 日内止损
ITRI,复利,2023-11-22,2023-11-27,2023-12-07,8,66.64,69.81,4.757,523.27,收盘价低于 SMA5
ITRI,复利,2024-01-18,2024-01-22,2024-01-24,2,76.86,75.3228,-2.0,-230.47,t4 日内止损
ITRI,复利,2024-03-20,2024-03-22,2024-04-01,5,89.43,89.5,0.078,8.84,收盘价低于 SMA5
ITRI,复利,2024-04-04,2024-04-08,2024-04-10,2,91.68,89.8464,-2.0,-226.04,t4 日内止损
ITRI,复利,2024-08-21,2024-08-23,2024-08-28,3,101.96,100.31,-1.618,-179.24,收盘价低于入场价
ITRI,复利,2024-09-11,2024-09-13,2024-09-25,8,102.54,103.07,0.517,56.32,收盘价低于 SMA5
ITRI,复利,2024-11-05,2024-11-07,2024-11-12,3,122.93,121.23,-1.383,-151.47,收盘价低于入场价
ITRI,复利,2025-06-23,2025-06-25,2025-06-30,3,131.25,131.63,0.29,31.27,收盘价低于 SMA5
ITRI,复利,2026-01-05,2026-01-07,2026-01-12,3,97.25,97.44,0.195,21.16,收盘价低于 SMA5
ITRI,复利,2026-03-23,2026-03-25,2026-03-26,1,93.54,91.6692,-2.0,-217.08,t3 日内止损
ITRI,复利,2026-04-14,2026-04-16,2026-04-21,3,97.0,94.16,-2.928,-311.43,收盘价低于入场价
ITRI,固定仓位,2016-11-15,2016-11-17,2016-11-21,2,64.75,63.455,-2.0,-200.0,t4 日内止损
ITRI,固定仓位,2017-02-23,2017-02-27,2017-02-28,1,66.2,64.876,-2.0,-200.0,t3 日内止损
ITRI,固定仓位,2017-03-16,2017-03-20,2017-03-23,3,62.35,62.5,0.241,24.06,收盘价低于 SMA5
ITRI,固定仓位,2017-12-06,2017-12-08,2017-12-19,7,69.2,70.2,1.445,144.51,收盘价低于 SMA5
ITRI,固定仓位,2018-04-03,2018-04-05,2018-04-06,1,70.05,68.649,-2.0,-200.0,t3 日内止损
ITRI,固定仓位,2018-05-07,2018-05-09,2018-05-11,2,67.25,65.905,-2.0,-200.0,t4 日内止损
ITRI,固定仓位,2018-07-05,2018-07-09,2018-07-11,2,61.95,60.711,-2.0,-200.0,t4 日内止损
ITRI,固定仓位,2019-01-30,2019-02-01,2019-02-05,2,55.06,53.9588,-2.0,-200.0,t4 日内止损
ITRI,固定仓位,2019-02-12,2019-02-14,2019-02-25,6,59.48,60.65,1.967,196.71,收盘价低于 SMA5
ITRI,固定仓位,2019-04-12,2019-04-16,2019-04-22,3,49.65,49.59,-0.121,-12.08,收盘价低于入场价
ITRI,固定仓位,2019-07-23,2019-07-25,2019-07-26,1,62.17,60.9266,-2.0,-200.0,t3 日内止损
ITRI,固定仓位,2019-09-09,2019-09-11,2019-09-13,2,74.05,72.569,-2.0,-200.0,t4 日内止损
ITRI,固定仓位,2019-11-20,2019-11-22,2019-11-25,1,79.66,78.0668,-2.0,-200.0,t3 日内止损
ITRI,固定仓位,2020-04-23,2020-04-27,2020-04-30,3,68.89,69.82,1.35,135.0,收盘价低于 SMA5
ITRI,固定仓位,2020-06-01,2020-06-03,2020-06-10,5,68.58,68.47,-0.16,-16.04,收盘价低于入场价
ITRI,固定仓位,2020-07-10,2020-07-14,2020-07-24,8,66.52,67.71,1.789,178.89,收盘价低于 SMA5
ITRI,固定仓位,2020-07-29,2020-07-31,2020-08-04,2,69.56,65.2,-6.268,-626.8,t4 日内止损
ITRI,固定仓位,2020-08-07,2020-08-11,2020-08-14,3,67.09,66.22,-1.297,-129.68,收盘价低于入场价
ITRI,固定仓位,2020-09-24,2020-09-28,2020-10-26,20,59.2,71.56,20.878,2087.84,收盘价低于 SMA5
ITRI,固定仓位,2020-12-02,2020-12-04,2020-12-11,5,83.5,83.36,-0.168,-16.77,收盘价低于入场价
ITRI,固定仓位,2020-12-22,2020-12-24,2021-01-11,10,93.91,101.89,8.497,849.75,收盘价低于 SMA5
ITRI,固定仓位,2021-02-03,2021-02-05,2021-02-17,7,97.43,101.86,4.547,454.69,收盘价低于 SMA5
ITRI,固定仓位,2021-04-01,2021-04-06,2021-04-07,1,93.83,91.9534,-2.0,-200.0,t3 日内止损
ITRI,固定仓位,2021-04-23,2021-04-27,2021-04-29,2,93.4,91.532,-2.0,-200.0,t4 日内止损
ITRI,固定仓位,2021-05-14,2021-05-18,2021-05-19,1,89.27,87.48,-2.005,-200.51,t3 日内止损
ITRI,固定仓位,2021-05-20,2021-05-24,2021-06-02,6,91.13,95.95,5.289,528.91,收盘价低于 SMA5
ITRI,固定仓位,2021-06-11,2021-06-15,2021-06-18,3,98.92,94.98,-3.983,-398.3,收盘价低于入场价
ITRI,固定仓位,2021-06-25,2021-06-29,2021-06-30,1,100.72,98.7056,-2.0,-200.0,t3 日内止损
ITRI,固定仓位,2021-08-23,2021-08-25,2021-09-02,6,82.43,83.65,1.48,148.0,收盘价低于 SMA5
ITRI,固定仓位,2021-12-22,2021-12-27,2022-01-05,7,67.18,66.95,-0.342,-34.24,收盘价低于入场价
ITRI,固定仓位,2022-06-21,2022-06-23,2022-06-29,4,49.17,49.17,0.0,0.0,收盘价低于 SMA5
ITRI,固定仓位,2023-01-03,2023-01-05,2023-01-18,8,51.8,56.7,9.459,945.95,收盘价低于 SMA5
ITRI,固定仓位,2023-01-27,2023-01-31,2023-02-06,4,57.47,58.08,1.061,106.14,收盘价低于 SMA5
ITRI,固定仓位,2023-03-27,2023-03-29,2023-04-04,4,53.89,53.61,-0.52,-51.96,收盘价低于入场价
ITRI,固定仓位,2023-04-27,2023-05-01,2023-05-02,1,53.34,52.2732,-2.0,-200.0,t3 日内止损
ITRI,固定仓位,2023-06-29,2023-07-03,2023-07-05,1,71.32,69.8936,-2.0,-200.0,t3 日内止损
ITRI,固定仓位,2023-07-10,2023-07-12,2023-07-14,2,72.78,71.3244,-2.0,-200.0,t4 日内止损
ITRI,固定仓位,2023-11-22,2023-11-27,2023-12-07,8,66.64,69.81,4.757,475.69,收盘价低于 SMA5
ITRI,固定仓位,2024-01-18,2024-01-22,2024-01-24,2,76.86,75.3228,-2.0,-200.0,t4 日内止损
ITRI,固定仓位,2024-03-20,2024-03-22,2024-04-01,5,89.43,89.5,0.078,7.83,收盘价低于 SMA5
ITRI,固定仓位,2024-04-04,2024-04-08,2024-04-10,2,91.68,89.8464,-2.0,-200.0,t4 日内止损
ITRI,固定仓位,2024-08-21,2024-08-23,2024-08-28,3,101.96,100.31,-1.618,-161.83,收盘价低于入场价
ITRI,固定仓位,2024-09-11,2024-09-13,2024-09-25,8,102.54,103.07,0.517,51.69,收盘价低于 SMA5
ITRI,固定仓位,2024-11-05,2024-11-07,2024-11-12,3,122.93,121.23,-1.383,-138.29,收盘价低于入场价
ITRI,固定仓位,2025-06-23,2025-06-25,2025-06-30,3,131.25,131.63,0.29,28.95,收盘价低于 SMA5
ITRI,固定仓位,2026-01-05,2026-01-07,2026-01-12,3,97.25,97.44,0.195,19.54,收盘价低于 SMA5
ITRI,固定仓位,2026-03-23,2026-03-25,2026-03-26,1,93.54,91.6692,-2.0,-200.0,t3 日内止损
ITRI,固定仓位,2026-04-14,2026-04-16,2026-04-21,3,97.0,94.16,-2.928,-292.78,收盘价低于入场价
ITRN,复利,2016-11-30,2016-12-02,2016-12-07,3,25.05,25.05,0.0,0.0,收盘价低于 SMA5
ITRN,复利,2017-02-24,2017-02-28,2017-03-06,4,28.0,28.55,1.964,196.43,收盘价低于 SMA5
ITRN,复利,2017-05-05,2017-05-09,2017-05-17,6,32.8,32.2,-1.829,-186.52,收盘价低于入场价
ITRN,复利,2018-05-25,2018-05-30,2018-06-05,4,32.6,32.9,0.92,92.12,收盘价低于 SMA5
ITRN,复利,2018-06-28,2018-07-02,2018-07-06,3,30.75,30.65,-0.325,-32.85,收盘价低于入场价
ITRN,复利,2018-09-06,2018-09-10,2018-09-11,1,34.95,34.251,-2.0,-201.38,t3 日内止损
ITRN,复利,2018-10-16,2018-10-18,2018-10-19,1,34.13,33.4474,-2.0,-197.36,t3 日内止损
ITRN,复利,2018-12-28,2019-01-02,2019-01-09,5,32.84,33.53,2.101,203.18,收盘价低于 SMA5
ITRN,复利,2019-02-15,2019-02-20,2019-02-28,6,35.41,36.9,4.208,415.47,收盘价低于 SMA5
ITRN,复利,2019-07-05,2019-07-09,2019-07-12,3,30.71,30.48,-0.749,-77.06,收盘价低于入场价
ITRN,复利,2019-09-05,2019-09-09,2019-09-17,6,27.55,28.06,1.851,189.04,收盘价低于 SMA5
ITRN,复利,2019-12-16,2019-12-18,2019-12-27,6,24.22,25.03,3.344,347.85,收盘价低于 SMA5
ITRN,复利,2020-04-06,2020-04-08,2020-04-15,4,16.42,15.83,-3.593,-386.23,收盘价低于入场价
ITRN,复利,2020-06-04,2020-06-08,2020-06-09,1,19.39,19.0022,-2.0,-207.25,t3 日内止损
ITRN,复利,2020-08-10,2020-08-12,2020-08-13,1,14.97,14.6706,-2.0,-203.11,t3 日内止损
ITRN,复利,2020-11-23,2020-11-25,2020-12-01,3,17.67,17.79,0.679,67.59,收盘价低于 SMA5
ITRN,复利,2021-01-05,2021-01-07,2021-01-08,1,20.04,19.6392,-2.0,-200.4,t3 日内止损
ITRN,复利,2021-05-06,2021-05-10,2021-05-11,1,23.08,22.6184,-2.0,-196.39,t3 日内止损
ITRN,复利,2021-06-11,2021-06-15,2021-06-18,3,26.29,26.67,1.445,139.09,收盘价低于 SMA5
ITRN,复利,2021-07-28,2021-07-30,2021-08-03,2,25.39,24.78,-2.403,-234.54,t4 日内止损
ITRN,复利,2021-11-12,2021-11-16,2021-11-17,1,29.56,28.9688,-2.0,-190.55,t3 日内止损
ITRN,复利,2022-02-25,2022-03-01,2022-03-04,3,21.46,20.99,-2.19,-204.49,收盘价低于入场价
ITRN,复利,2022-08-12,2022-08-16,2022-08-17,1,26.95,26.411,-2.0,-182.65,t3 日内止损
ITRN,复利,2023-02-01,2023-02-03,2023-02-07,2,22.58,22.1284,-2.0,-179.0,t4 日内止损
ITRN,复利,2023-05-15,2023-05-17,2023-05-30,8,22.0,22.93,4.227,370.77,收盘价低于 SMA5
ITRN,复利,2023-07-11,2023-07-13,2023-07-26,9,23.34,27.18,16.452,1504.04,收盘价低于 SMA5
ITRN,复利,2023-07-27,2023-07-31,2023-08-03,3,27.81,27.73,-0.288,-30.62,收盘价低于入场价
ITRN,复利,2023-11-27,2023-11-29,2023-12-05,4,26.28,26.7,1.598,169.65,收盘价低于 SMA5
ITRN,复利,2024-12-05,2024-12-09,2024-12-12,3,31.38,30.91,-1.498,-161.53,收盘价低于入场价
ITRN,复利,2025-02-05,2025-02-07,2025-02-12,3,34.29,34.27,-0.058,-6.2,收盘价低于入场价
ITRN,复利,2025-05-08,2025-05-12,2025-05-21,7,37.18,37.07,-0.296,-31.41,收盘价低于入场价
ITRN,复利,2025-05-30,2025-06-03,2025-06-04,1,39.25,38.465,-2.0,-211.71,t3 日内止损
ITRN,复利,2025-08-04,2025-08-06,2025-08-07,1,41.53,40.6994,-2.0,-207.48,t3 日内止损
ITRN,复利,2025-10-24,2025-10-28,2025-11-04,5,38.5,38.21,-0.753,-76.58,收盘价低于入场价
ITRN,复利,2025-12-08,2025-12-10,2025-12-16,4,42.97,42.57,-0.931,-93.93,收盘价低于入场价
ITRN,复利,2026-01-27,2026-01-29,2026-02-04,4,45.38,44.89,-1.08,-107.93,收盘价低于入场价
ITRN,复利,2026-03-31,2026-04-02,2026-04-22,13,51.15,55.55,8.602,850.58,收盘价低于 SMA5
ITRN,复利,2026-05-26,2026-05-28,2026-06-03,4,64.88,65.05,0.262,28.14,收盘价低于 SMA5
ITRN,固定仓位,2016-11-30,2016-12-02,2016-12-07,3,25.05,25.05,0.0,0.0,收盘价低于 SMA5
ITRN,固定仓位,2017-02-24,2017-02-28,2017-03-06,4,28.0,28.55,1.964,196.43,收盘价低于 SMA5
ITRN,固定仓位,2017-05-05,2017-05-09,2017-05-17,6,32.8,32.2,-1.829,-182.93,收盘价低于入场价
ITRN,固定仓位,2018-05-25,2018-05-30,2018-06-05,4,32.6,32.9,0.92,92.03,收盘价低于 SMA5
ITRN,固定仓位,2018-06-28,2018-07-02,2018-07-06,3,30.75,30.65,-0.325,-32.52,收盘价低于入场价
ITRN,固定仓位,2018-09-06,2018-09-10,2018-09-11,1,34.95,34.251,-2.0,-200.0,t3 日内止损
ITRN,固定仓位,2018-10-16,2018-10-18,2018-10-19,1,34.13,33.4474,-2.0,-200.0,t3 日内止损
ITRN,固定仓位,2018-12-28,2019-01-02,2019-01-09,5,32.84,33.53,2.101,210.11,收盘价低于 SMA5
ITRN,固定仓位,2019-02-15,2019-02-20,2019-02-28,6,35.41,36.9,4.208,420.79,收盘价低于 SMA5
ITRN,固定仓位,2019-07-05,2019-07-09,2019-07-12,3,30.71,30.48,-0.749,-74.89,收盘价低于入场价
ITRN,固定仓位,2019-09-05,2019-09-09,2019-09-17,6,27.55,28.06,1.851,185.12,收盘价低于 SMA5
ITRN,固定仓位,2019-12-16,2019-12-18,2019-12-27,6,24.22,25.03,3.344,334.43,收盘价低于 SMA5
ITRN,固定仓位,2020-04-06,2020-04-08,2020-04-15,4,16.42,15.83,-3.593,-359.32,收盘价低于入场价
ITRN,固定仓位,2020-06-04,2020-06-08,2020-06-09,1,19.39,19.0022,-2.0,-200.0,t3 日内止损
ITRN,固定仓位,2020-08-10,2020-08-12,2020-08-13,1,14.97,14.6706,-2.0,-200.0,t3 日内止损
ITRN,固定仓位,2020-11-23,2020-11-25,2020-12-01,3,17.67,17.79,0.679,67.91,收盘价低于 SMA5
ITRN,固定仓位,2021-01-05,2021-01-07,2021-01-08,1,20.04,19.6392,-2.0,-200.0,t3 日内止损
ITRN,固定仓位,2021-05-06,2021-05-10,2021-05-11,1,23.08,22.6184,-2.0,-200.0,t3 日内止损
ITRN,固定仓位,2021-06-11,2021-06-15,2021-06-18,3,26.29,26.67,1.445,144.54,收盘价低于 SMA5
ITRN,固定仓位,2021-07-28,2021-07-30,2021-08-03,2,25.39,24.78,-2.403,-240.25,t4 日内止损
ITRN,固定仓位,2021-11-12,2021-11-16,2021-11-17,1,29.56,28.9688,-2.0,-200.0,t3 日内止损
ITRN,固定仓位,2022-02-25,2022-03-01,2022-03-04,3,21.46,20.99,-2.19,-219.01,收盘价低于入场价
ITRN,固定仓位,2022-08-12,2022-08-16,2022-08-17,1,26.95,26.411,-2.0,-200.0,t3 日内止损
ITRN,固定仓位,2023-02-01,2023-02-03,2023-02-07,2,22.58,22.1284,-2.0,-200.0,t4 日内止损
ITRN,固定仓位,2023-05-15,2023-05-17,2023-05-30,8,22.0,22.93,4.227,422.73,收盘价低于 SMA5
ITRN,固定仓位,2023-07-11,2023-07-13,2023-07-26,9,23.34,27.18,16.452,1645.24,收盘价低于 SMA5
ITRN,固定仓位,2023-07-27,2023-07-31,2023-08-03,3,27.81,27.73,-0.288,-28.77,收盘价低于入场价
ITRN,固定仓位,2023-11-27,2023-11-29,2023-12-05,4,26.28,26.7,1.598,159.82,收盘价低于 SMA5
ITRN,固定仓位,2024-12-05,2024-12-09,2024-12-12,3,31.38,30.91,-1.498,-149.78,收盘价低于入场价
ITRN,固定仓位,2025-02-05,2025-02-07,2025-02-12,3,34.29,34.27,-0.058,-5.83,收盘价低于入场价
ITRN,固定仓位,2025-05-08,2025-05-12,2025-05-21,7,37.18,37.07,-0.296,-29.59,收盘价低于入场价
ITRN,固定仓位,2025-05-30,2025-06-03,2025-06-04,1,39.25,38.465,-2.0,-200.0,t3 日内止损
ITRN,固定仓位,2025-08-04,2025-08-06,2025-08-07,1,41.53,40.6994,-2.0,-200.0,t3 日内止损
ITRN,固定仓位,2025-10-24,2025-10-28,2025-11-04,5,38.5,38.21,-0.753,-75.32,收盘价低于入场价
ITRN,固定仓位,2025-12-08,2025-12-10,2025-12-16,4,42.97,42.57,-0.931,-93.09,收盘价低于入场价
ITRN,固定仓位,2026-01-27,2026-01-29,2026-02-04,4,45.38,44.89,-1.08,-107.98,收盘价低于入场价
ITRN,固定仓位,2026-03-31,2026-04-02,2026-04-22,13,51.15,55.55,8.602,860.21,收盘价低于 SMA5
ITRN,固定仓位,2026-05-26,2026-05-28,2026-06-03,4,64.88,65.05,0.262,26.2,收盘价低于 SMA5
IVDA,复利,2019-10-14,2019-10-16,2019-10-22,4,28.8,22.4,-22.222,-2222.22,收盘价低于入场价
IVDA,复利,2019-10-24,2019-10-28,2019-10-29,1,26.88,25.6,-4.762,-370.37,t3 日内止损
IVDA,复利,2020-04-15,2020-04-17,2020-04-20,1,26.88,19.2,-28.571,-2116.4,t3 日内止损
IVDA,复利,2020-05-14,2020-05-18,2020-05-19,1,27.52,26.88,-2.326,-123.05,t3 日内止损
IVDA,复利,2020-05-22,2020-05-27,2020-05-28,1,28.8,24.32,-15.556,-803.9,t3 日内止损
IVDA,复利,2020-06-01,2020-06-03,2020-06-04,1,30.08,29.4784,-2.0,-87.28,t3 日内止损
IVDA,复利,2021-07-14,2021-07-16,2021-07-19,1,38.4,37.632,-2.0,-85.54,t3 日内止损
IVDA,复利,2021-11-02,2021-11-04,2021-11-05,1,57.6,56.448,-2.0,-83.82,t3 日内止损
IVDA,复利,2023-07-28,2023-08-01,2023-08-02,1,8.56,8.3888,-2.0,-82.15,t3 日内止损
IVDA,复利,2023-08-16,2023-08-18,2023-08-21,1,7.52,7.3696,-2.0,-80.51,t3 日内止损
IVDA,复利,2023-09-19,2023-09-21,2023-09-22,1,7.36,7.2128,-2.0,-78.9,t3 日内止损
IVDA,复利,2024-04-12,2024-04-16,2024-04-17,1,7.04,6.88,-2.273,-87.86,t3 日内止损
IVDA,复利,2024-07-05,2024-07-09,2024-07-10,1,3.92,3.84,-2.041,-77.1,t3 日内止损
IVDA,复利,2024-07-11,2024-07-15,2024-07-16,1,4.0,3.92,-2.0,-74.02,t3 日内止损
